clientid_cr,clmbuserid_cr,conversiontime_cr,imprid_cr,adslotdimid_cr,algo_cr,audiences_cr,clickbid_cr,geodimid_cr,ip_cr,itemcolumbiaid_cr,itemid_cr,position_cr,pubclientid_cr,refurl_cr,siteId_cr,templateid_cr,goalid_cr,time_cr,adLogType_cr,v_cr,allAudiences_cr,pricingtype_cr,osId_cr,browserId_cr,cityId_cr,stateId_cr,modelDimId_cr,lookUpFrom_cr,connTypeDimId_cr,ispDimId_cr,countryDimId_cr,goalTypeId_cr,conversionDurationInMillis_cr,impressionTimeInMillis_cr,clickTimeInMillis_cr,osVerDimId_cr,uuidSource_cr,geoGrpDimId_cr,stateGrpDimId_cr,deviceId_cr,uvh_cr,uv_cr,platformId_cr,sdkVersion_cr,usrClusterId_cr,cityGrpDimId_cr,siteClusterIds_cr,refClusterId_cr,paid_cr,spend_cr,attributionType_cr,conversionid_cr,optimize_on_cr,bundleId_cr,conversion_fraud
75694,9e703475-7601-433a-902a-76f052c45dbb-6m98,1.62E+12,9d56e11b-14f8-4719-941c-2d701320b470-1sjfw,129237,37,"8kv,2vk,8gw,2vl",3.1,144,XXX.XXX.XXX.XXX,5488773,49504154,1,15240,https%3A%2F%2Fwww.cricbuzz.com%2Flive-cricket-scores%2F35112%2Fafg-vs-zim-2nd-t20i-afghanistan-v-zimbabwe-in-uae-2021,178,764,6384,1.62E+12,2,1,"h9r,6hs,35j,7dx,oy7,592,oy9,lo4,p12,p1u,5o2,o6b,gau,75y,k8l,ove,2ve,k8p,8kv,ovi,o6l,30b,8k9,oxo,2vk,58k,8gw,oxr,2vl,l85,ozs,idf,ovr,ovt,nr2,761,40n,ov9,on4,o28,9nj,ibs,6hp",16,196063,129639,10255,1804,202038,2,264494,140092,144,10,7169,1.62E+12,1.62E+12,199414,1,348011,348027,,,,,,,348005,,,,,,,,,FALSE
75694,b0cd1bd1-e92b-4bdb-b083-3b4a9f7b221a-10wm0,1.62E+12,9d837d46-4e89-4723-a802-781e1235e86d-1sk7o,239188,38,"2vv,nqv,8kv,2vk,2vl,8gw,3si,2vb,o3b",2.79,144,XXX.XXX.XXX.XXX,5488773,49504155,2,2658,https%3A%2F%2Ftimesofindia.indiatimes.com%2Fcity%2Fpuducherry,3,3024,6384,1.62E+12,2,1,"pdt,pf9,n90,7du,7dx,o1o,7dy,nyw,o1n,592,n7x,n7z,lo4,o1r,nqv,nqu,apc,o1v,n8a,359,nqy,o1z,n8e,pg6,peu,pg9,58k,8gw,761,5jh,ov9,on4,58x,n9a,n9f,5l2,mhw,o3b,59j,35j,5bz,75y,ovd,2vb,7gn,8ip,ove,8iq,2ve,ovi,8k7,8k9,hhg,2vk,2vl,l85,hhh,ovr,ovt,2vs,2vv,40n,2vy,ibp,q0x,id3,ibs,ibv,n3b,n3i,n3l,n3p,oy7,41j,8ka,oy9,n3s,p12,p16,p18,5o2,o6b,oxf,o6d,2xc,oxe,2xe,o6j,8kv,o6l,30b,o6n,aty,oxr,6pc,6pd,idf,k87,2xs,k89,nnq,if2,9nj,446,5vy,oyc,5vz,30x,2yc,6hp,lbt,h9r,6hs,p9m,p9q,3si,quo,p9t,q57,p1u,p1w,gau,k8l,pe4,2zh,k8p,pe8,k8o,k8q,ozs,o20,nr2,o24,o25,o28,5ps,32x,7di,n7e,pdr,pf4",16,196058,129639,439,1815,202038,2,264496,280429,144,10,4106,1.62E+12,1.62E+12,199452,1,348011,348023,,,,,,333736,348007,"333,734,128,527,333,000",,,,,,,,FALSE
75694,a51a1c59-548c-4668-baa8-3374650e5f83-6m6g,1.62E+12,9df334e9-9e6d-4253-bb7e-48ab9fd65ecb-10ni8,129239,38,"8kv,2vk,8gw,2vl",2.79,144,XXX.XXX.XXX.XXX,5488773,49504155,1,15240,https%3A%2F%2Fwww.cricbuzz.com%2Flive-cricket-scores%2F32278%2Find-vs-eng-4th-t20i-england-tour-of-india-2021,178,663,6384,1.62E+12,2,1,"oy5,7dx,oy7,592,oy9,oww,lo4,qy9,owx,igp,ga1,5o2,o6b,oxf,o6f,o6j,8kv,o6l,30b,58k,8gw,oxr,p0i,idf,761,p0s,ov9,on4,if2,p0u,9nj,6hp,h9r,6hs,iic,35j,p1u,p1x,p1w,gau,75y,ovd,k8l,ove,ovh,2ve,k8p,ovi,8k9,2vk,2vl,l85,ozs,ovr,ovt,ozw,nr2,40n,o28,qnt,32x,ibs",16,196063,129639,437,1808,202038,2,264496,280429,144,10,16947,1.62E+12,1.62E+12,199414,1,348011,348020,,,,,,,348006,,,,,,,,,FALSE
3180,b51677c5-63c6-4489-bf42-71442b119d8e-3qs8,1.62E+12,9dfad8c6-fae0-4bb5-9af5-4747f8143085-10ocs,210793,33,"8gp,nqv,8kv,2vk,8gw,2vl,3si,jod,o3b",,144,XXX.XXX.XXX.XXX,5598378,53924405,2,15240,https%3A%2F%2Fm.cricbuzz.com%2F,179,1902,4405,1.62E+12,2,1,"7dn,7dx,7dy,nqo,lo4,ost,nqv,6u2,igr,apc,o1v,qxc,8gp,qxg,h63,qxk,8gw,58k,5av,761,ov9,on4,47b,o3b,47f,iie,35j,ow3,h5y,2w7,7gh,75x,75y,ovd,omz,2va,ove,ovh,2ve,ovk,q8k,8k9,2vk,2vl,l85,2vs,40n,p09,n3b,ibu,n3c,hqm,h7z,oy5,icd,oy7,oy9,2ws,8ka,p12,owx,ga1,5o2,o6b,o6d,oxf,o6f,o6j,8kv,o6l,30b,o6n,p0i,oxr,p0j,idh,oxz,p0s,p0u,9nj,if4,5vy,oyb,2ya,2yc,p9e,6hp,jod,h9r,oyk,6hs,3si,quo,p1u,p1x,p1w,gau,k8l,k8p,gbb,ozs,o20,ozw,nr2,ozy,o24,o25,o28,44u,o29,32x,kjw",17,129311,129408,10255,1804,0,2,264496,136127,144,10,118527,1.62E+12,1.62E+12,359921,1,348011,348027,,,,,,,348005,,,1,1400,1,,,,FALSE
75694,dba521ce-25c6-4a3b-9e20-b9f8191cb2e5-10wm0,1.62E+12,9e09e07d-c411-4fd8-b611-c61d58261bed-10oqo,356952,38,"2vk,8gn",2.79,144,XXX.XXX.XXX.XXX,5488088,49504160,1,85030,https%3A%2F%2Fwww.olx.in%2Fen%2Fernakulam_g5387777%2Faccountant_c1441,3290,5167,6384,1.62E+12,2,1,"pdt,jyq,n3i,mss,icg,o1n,n7x,p98,lo4,n7z,qq3,oos,lmv,o1v,apc,ie3,lmw,lis,5o2,o6b,pg6,o6f,8gn,pg9,30b,ljb,o6n,58k,p0i,5aw,p0j,lff,cyb,nnq,p8x,761,p8z,9nj,nnt,5vy,qpz,p9e,6hp,hkf,6hw,ome,i10,omf,l32,n35,p1u,p1x,75y,ove,ovi,hhg,gbb,2vk,ozs,ovr,ovt,nr1,ozw,5xq,nr2,n2u,n2w,ifq,44v,5ps,cwn,80t,n3b,mh8,n7e,n3c,pdr",16,129356,129467,439,1815,204038,2,264503,266913,144,10,2990,1.62E+12,1.62E+12,199625,1,348011,348023,,,,,,,348007,,,,,,,,,FALSE
75694,39d61003-66b5-47b4-a994-fab620608918-10u54,1.62E+12,9e67bc9a-5e5f-43d3-ae3f-5ab3297a834c-1sjac,356952,38,"2x6,8k6,8gw,8l2,8gn,8j1",2.79,144,XXX.XXX.XXX.XXX,5488088,49504155,1,85030,https%3A%2F%2Fwww.olx.in%2F,3290,5167,6384,1.62E+12,2,1,"pdt,jyq,o1j,nqo,o1n,n7x,nqq,lo4,n7z,nqx,o1v,357,apc,o1y,o1x,fav,o2b,o2a,8gn,k2h,pg9,58k,8gw,5aw,lff,761,8r7,8j1,59h,pfz,i10,2w6,75y,2vf,q0b,8k6,cx7,q0d,q0c,hhg,q0f,8ix,q0g,q0j,2vr,n47,2x6,n2u,n2w,80t,n3b,8l2,l7o,l7r,2wl,41e,2wm,mss,icg,pac,lit,5o2,o6b,n4c,2xi,k82,30b,o6n,o6p,p0i,p0j,o6v,p8x,p0s,nnr,p8z,p0u,9nj,nnt,5vy,5vz,pd3,pbq,pd2,pd5,hkf,pd7,n5n,n72,n71,quo,n78,n77,n5u,p1w,7km,k8j,pcx,pcw,gbb,5xq,44v,n7a,n7c,32z,n7e,pdr",16,196058,129639,0,1807,202038,2,264495,267504,144,10,2906,1.62E+12,1.62E+12,199452,1,348011,348022,,,,,,"128,519,333,503,333,000",,,,,,,,,,FALSE
85572,c4aa729e-d02a-4f19-a85c-6812831a3fa8-10tzk,1.62E+12,9e960741-52b5-4ad5-8af8-cd52a8fcc19a-10ocs,337642,21,"8kv,2vk,8gw,2vl",,144,XXX.XXX.XXX.XXX,5599296,52820331,1,15240,https%3A%2F%2Fwww.cricbuzz.com%2Fcricket-news%2F116649%2Ftaylor-ruled-out-of-first-odi-against-bangladesh,178,5450,10346,1.62E+12,1,1,"h9r,6hs,hkf,35j,7dx,592,lo4,ost,ps3,osx,osz,5o2,gau,75y,8qv,k8l,2ve,k8p,8kv,30b,8k9,2vk,58k,8gw,2vl,l85,ozs,idf,ozw,nr2,ozy,40n,761,o28,9nj,ibs,6hp",6,196063,129639,435,129163,202038,1,264494,153317,144,10,779032,1.62E+12,,199414,1,348011,348023,196047,,,1,,,348008,,,,,,,,,FALSE
7750,d8d9a884-773f-44e9-8fb0-99b1750da7e0-6mkc,1.62E+12,9ec8a50d-722b-474b-ae9d-6902272f4c25-10ocs,264409,18,"2x6,2vv,8k6,2vk,8gm,2vb",10.8,423,XXX.XXX.XXX.XXX,5479156,47263197,1,13540,https%3A%2F%2Ftelugu-samayam-com.cdn.ampproject.org%2Fv%2Fs%2Ftelugu.samayam.com%2Fbusiness%2Fgold-rate-silver-rate-today%2Fgold-rate-down-20-percent-in-technical-bear-market-should-investors-buy-yellow-metal-now%2Famp_articleshow%2F81545298.cms,1219,5473,1589,1.62E+12,2,1,"h9r,jyq,o1n,h5y,lo4,6ec,o1v,o1y,h6e,p1x,o1x,359,7gh,75x,75y,8gm,2vb,7gn,2zh,8iq,2xi,h60,8k6,8k7,30b,8ix,2vk,hhh,2vr,32m,2x6,761,2vv,5ji,9nj,2vy,5ps,hqd,30x,7di,lbt",16,129311,129408,0,0,0,2,264496,168516,423,10,24296,1.62E+12,1.62E+12,360833,1,348017,,,,,,,,,"333,507,333,503,333,000",,,,,,,,FALSE
86321,6efc30aa-4ca0-4608-9f26-5071487cbbe7-10vgd,1.62E+12,9ed73673-5155-4b9a-9c42-7df27e342d29-1sjio,326703,18,,1.5,144,XXX.XXX.XXX.XXX,5612571,53607306,8051,16153,https%3A%2F%2Fwww.newspointapp.com%2Fhindi-news%2Fpublisher-quickjoins-hindi%2Ftop-news%2Farticleshow%2F145048203130c6eec67658bdd132cf2d79aa0ba6,2721,4241,10517,1.62E+12,2,1,9nj,6,129311,0,10239,1801,0,2,264496,280429,144,10,323821,1.62E+12,1.62E+12,360956,1,348011,348025,,,,,,,348010,"333,505,333,734,128,000",333505,,,,,TRUE,,FALSE
7750,e73ab2b5-81fd-4262-8baa-21ddd7100f84,1.62E+12,9edde1f4-2197-46ff-9d77-198acd94f4a9-1sjd4,334758,18,"8gp,8k6,8kv,8j6,8k8,2vk,8gv,2vl,8gw,8iy,3si,2x6,2vt,2vv,nqv,joa,8j1",10.8,145,XXX.XXX.XXX.XXX,5528609,47263229,1,76969,http%3A%2F%2Ftimesofindia.indiatimes.com%2F,2923,1128,1589,1.62E+12,2,1,"3ud,jyq,k1m,ige,33h,7dx,o1l,7dy,nyw,o1n,nqo,lo4,ii1,nqv,qq5,o1w,nqx,o1v,358,nqz,o1y,nqy,o1x,o1z,o2a,k2h,8gp,h63,ar7,8gv,58k,8gw,j8v,484,761,on3,cw1,8r7,47b,8j1,47f,8j6,35i,35j,h5x,h5y,5bz,8ib,7gh,ic2,75w,75x,2vc,ove,2ve,8k6,8k7,2vi,8k8,2vj,8k9,hhg,2vk,8ix,2vl,8iy,hhh,2x0,2vr,2vs,ijo,2x6,2vt,2vv,40n,id4,id3,akb,ibt,428,80t,ibu,8js,l7m,hqm,2wl,41f,h7z,oy5,mss,oy7,8ka,ico,8u3,lit,5o2,kgt,o6b,2xa,2xb,5o8,2xf,2xi,8kv,o6l,30b,h20,p0i,k85,2xp,p0j,k89,idg,9nj,446,nh1,if3,5vy,2yc,joa,6hp,h9r,5wb,6hs,3sh,3si,oyr,gil,h1v,gin,h1x,k8d,ier,hte,k8f,ngq,gau,k8g,ngs,k8j,k8l,2zh,ngy,k8p,nr1,nr2,o25,3v6,o28,o29,5ps",16,129311,129433,0,2419,0,2,264495,139145,145,10,310395,1.62E+12,1.62E+12,360833,1,348012,,,,,,,"128,527,333,491,333,000",,"333,734,128,527,333,000",,,,,,,,FALSE
75694,51a2a2ef-0e4c-4763-8049-c28cc91fb2d7-10nw4,1.62E+12,9ef7c165-4aca-4566-a2b5-254ea0f7e616-10nqk,323098,1,"8k8,30r,8iw,2vk,8gw,job,8gl,o3b",3.077410524,144,XXX.XXX.XXX.XXX,5488088,49504155,46607,13539,https%3A%2F%2Ftamil.samayam.com%2Flatest-news%2Finternational-news%2Fbritish-govt-scientists-say-uk-coronavirus-variant-is-probably-deadlier%2Farticleshow%2F80910591.cms,205,5471,6384,1.62E+12,2,1,"7dn,k1m,mgc,mgb,mge,mgd,o1o,nqp,mgg,nyw,o1n,nqo,n12,nqr,nqq,lo4,apc,357,o1v,n8a,358,8gl,6m4,o2b,o2a,5c0,58k,8gw,qz1,qxw,761,on4,pns,pnu,pnt,ihu,pnw,pnv,pnx,8r7,o3b,kmc,cw4,35i,oul,kmk,kmj,oun,kmm,kml,5bz,kmn,494,p75,out,2w6,2w7,6eg,75y,ovd,ove,ovh,8k8,8iw,2vk,ovr,2x1,2x2,ovt,qzv,n47,2vw,id3,n3b,cy2,n3c,l7m,2wl,2wm,oy7,mss,oy9,2ws,pab,p12,cxi,lit,5o2,o6b,oxf,n4b,pam,icx,2xf,paq,n4f,o6j,cxx,p0e,30b,o6n,p0i,o6p,n4n,o6r,2xp,cyc,n4r,n64,o6x,p0s,nnr,p0u,9nj,30r,446,5vy,job,p9e,6hp,h9r,oyk,p1b,6hz,quo,iek,pce,p1u,p1x,k8c,p1w,ig7,gau,pe4,k8l,n6j,gbb,ozs,o20,ozw,ozy",16,196058,129639,439,1815,202038,2,264494,266737,144,10,3178,1.62E+12,1.62E+12,199452,1,348011,348023,,,,,,333496,348007,"333,507,333,503,333,000",,,,,,,,FALSE
85572,809ad74c-85d8-4c8c-a680-947db35147d2-10nw4,1.62E+12,9f433579-f5f5-491a-af16-090c40af3664-1sj4s,322222,18,"2x6,8k6,8gm",10,144,XXX.XXX.XXX.XXX,5599296,52820331,815705161,65615,https%3A%2F%2Ftimesofindia.indiatimes.com%2Fentertainment%2Ftelugu%2Fmovies%2Fnews%2Fmosagallu-movie-review-vishnu-manchu-kajal-aggarwal-suniel-shetty-starrer-promises-to-be-an-edge-of-the-seat-thriller%2Farticleshow%2F81570516.cms,2608,4108,10346,1.62E+12,2,1,"kmc,l7o,l7r,oum,oul,kmj,oyr,oy5,oyt,kmn,lo4,6ec,o1v,apc,p1u,p1x,mk5,o1x,5o2,o6b,75y,8gm,2xi,8k6,o6l,30b,o6n,8ix,58k,ozs,ovr,ovt,2vr,32m,2x6,761,on4,9nj,lh2,lh7,lh6,n3b,lh8",6,196058,129639,0,1799,202038,2,264496,136127,144,10,1657,1.62E+12,1.62E+12,199452,1,348011,348023,,,,,,,,"206,329,333,734,128,000",206329,,,,,,,FALSE
75694,7b04a42e-cf71-4f47-8c36-ae36f3b95e58-1sjo8,1.62E+12,9f7a9cac-ab57-418d-8ca1-692ad7ef0a0e-10oqo,129239,38,"2x6,2vv,8k6,8kv,2vk,8gv,2vl,8gw,job,2vb,o3b",2.79,144,XXX.XXX.XXX.XXX,5488773,49504155,1,15240,https%3A%2F%2Fwww.cricbuzz.com%2Flive-cricket-scores%2F35112%2Fafg-vs-zim-2nd-t20i-afghanistan-v-zimbabwe-in-uae-2021,178,663,6384,1.62E+12,2,1,"n90,mwn,n91,n98,nyw,592,n7x,n7z,apc,359,58k,on4,488,q03,on5,on9,47b,47f,cw6,59j,35j,2w7,cx0,2vb,2ve,2vf,2vk,2vl,l85,2x1,2x2,2vr,qrp,2x6,p01,p00,2vu,2vv,qrv,2vy,p07,p09,id3,cwl,p08,ibs,ibv,cy9,q1e,l7o,l7r,2wl,p12,ga1,icp,5o2,2xc,cxu,2xi,p0e,cxz,paw,p0i,k86,6pc,idf,6pd,p0j,k87,qtp,qv1,k89,qtr,nnq,p0s,if2,p0u,pd3,p1b,pd4,iec,quo,czh,p1u,p1x,p1w,k8c,gau,k8j,k8i,k8l,2zh,k8p,gbb,qvk,nr1,o20,nr2,o28,o29,p2x,5ps,7di,ifz,pf2,pdr,pdt,5b2,o1j,o1m,7dx,o1l,o1o,nqp,o1n,nqo,nqr,o1q,o1p,lo4,igp,o1v,nqw,o1x,nqy,qxc,pg6,pev,peu,pg9,8gv,8gw,ihm,761,ov9,o3b,kmc,iic,pfz,oul,kmk,kmj,oun,kmm,kml,5bz,kmn,out,pxc,75y,pxb,8il,ovc,7gn,ove,ovh,8iq,ovg,ovi,8k6,8k7,8k9,hhg,8ix,hhh,ovr,ovt,40n,n3b,n3i,n3l,oy5,oy7,41j,oy6,oy9,n3v,owx,o6b,oxf,o6d,oxe,o6f,n4f,o6j,8kv,o6l,30b,oxm,o6n,o6m,oxr,o6r,o6t,o6v,n4t,oxz,n4y,9nj,446,oyc,5vy,5vz,oyb,30x,job,6hp,lbt,h9r,oyk,6hs,6hu,p9m,n5n,mw3,n78,p9w,n79,ozs,ozw,32t,32x,n7e",16,196063,129639,10314,1817,202038,2,264503,136127,144,10,3230,1.62E+12,1.62E+12,199414,1,348011,348024,,,,,,"333,493,333,500",348010,,,,,,,,,FALSE
75694,ece56c5d-66a8-466c-997d-ea5a4dc2f45e-10nw4,1.62E+12,9fc587ea-3af4-4d11-b405-a05e20e790f5-10ol4,348324,1,"nqv,2vk,8gw,3si",2.79,144,XXX.XXX.XXX.XXX,5488773,49504157,1,82030,https%3A%2F%2Findianexpress.com%2Farticle%2Fparenting%2Flearning%2F51-fun-facts-about-the-human-body-from-a-science-teacher-5866886%2F,3130,5603,6384,1.62E+12,2,1,"8js,l7m,l7o,l7r,2wl,oy5,mss,oy7,nyw,8ka,oy9,lo4,p12,qq3,nqv,nqx,apc,n8a,lit,5o2,o6b,o6d,oxf,o2a,2xf,o6j,o6l,30b,aty,58k,8gw,oxr,idc,k89,pfe,58t,pff,761,on4,9nj,58x,5vy,5vz,2yc,6hp,n9l,h9r,p1b,n9k,6hs,hkf,oum,oul,oun,3si,qqm,qqo,out,p1u,p1x,gau,75y,ovc,pe4,k8l,ove,ovh,k8q,2vk,ozs,ovr,qx1,ovt,2vs,o25,ibp,3v9,p09,5ps,7dh",16,196058,129639,436,1806,202038,2,264503,266913,144,10,2582,1.62E+12,1.62E+12,199452,1,348011,348022,,,,,,,348007,,,,,,,,,FALSE
75694,17d3b8bf-9833-4e4f-afd2-7ec4b3e20125-10tzk,1.62E+12,9fd0160e-573f-448d-a78c-d792b200afc2-1siz8,356952,38,"2vk,8gw",2.79,144,XXX.XXX.XXX.XXX,5488088,49504155,1,85030,https%3A%2F%2Fwww.olx.in%2F,3290,5167,6384,1.62E+12,2,1,"h9r,pbr,hkf,jyq,n5n,i10,nqp,nqo,5bz,nqr,n5v,lo4,o1v,k8c,5o2,gau,jpa,75y,k8l,7kx,30b,jrl,2vk,58k,8gw,jp0,2x1,2x2,5xq,o6v,jr6,761,9nj,446,5vy,id3,80s,80t",16,196063,129639,10300,1815,202038,2,264496,187725,144,10,16940,1.62E+12,1.62E+12,199414,1,348011,348023,,,,,,,348007,,,,,,,,,FALSE
69398,08bd41d8-6ccc-4794-a63d-71446541f513-10nw4,1.62E+12,9fffc6a1-14bd-474f-bcbf-bcd34a50b10b-10nw4,355768,21,,,144,XXX.XXX.XXX.XXX,5614456,53607575,1,1,,3296,,4551,1.62E+12,2,1,,17,196058,129639,10240,1802,202038,2,264496,280429,144,10,94255,1.62E+12,1.62E+12,199452,4,348011,348021,,,,,,,348005,,,1,1300,1,,,,FALSE
77713,46f73ce3-930d-4334-86fc-ef6e6f93bc7d-6mc0,1.62E+12,a0355ddd-76a5-491f-94e0-be5f22253b25-3qpg,337645,38,"8kv,2vk,8gw,2vl",,144,XXX.XXX.XXX.XXX,5491581,49477556,1,15240,https%3A%2F%2Fwww.cricbuzz.com%2Flive-cricket-scores%2F32278%2Find-vs-eng-4th-t20i-england-tour-of-india-2021,178,4881,7229,1.62E+12,1,1,"oy5,7dx,oy7,592,oy9,lo4,p12,5o2,o6b,oxf,o6f,o6j,8kv,o6l,30b,58k,8gw,p0i,idf,761,p0s,if2,p0u,9nj,mhw,6hp,h9r,p1b,6hs,hkf,35j,p1u,gau,75y,ovd,8qv,k8l,ove,ovh,2ve,k8p,8k9,2vk,2vl,l85,ozs,ovr,ovt,ozw,nr2,ozy,40n,o28,32x,ibs",16,196058,129639,435,129163,202038,1,264495,266738,144,10,73204408,1.62E+12,,199452,1,348011,348023,196047,,,1,,,348008,,,,,,,,,FALSE
75694,afe0b3b8-3505-4b90-affb-f7c6071d8e88-1siz8,1.62E+12,a056d120-1b13-4f93-9de2-56617462a19f-10ofk,356952,18,,2.79,144,XXX.XXX.XXX.XXX,5488088,49504160,1,85030,https%3A%2F%2Fwww.olx.in%2F,3290,5167,6384,1.62E+12,2,1,"hkf,ow0,qqo,p1u,mk5,p1x,o6b,75y,o6d,oxe,ove,o6j,ovi,o6l,qph,oxr,ozs,ovr,ovt,ozw,5xq,761,on4,9nj,on5",16,196063,129639,0,1817,202038,2,264496,280429,144,10,3794,1.62E+12,1.62E+12,199414,1,348011,348024,,,,,,,,,,,,,,,,FALSE
75694,7d1e0e11-ca07-4e07-8c1e-fec6a8ab44d0-1siz8,1.62E+12,a098c9fd-142b-406e-8f16-69bcdc166097-10ol4,129117,38,"30r,8k8,2vk,8gw",3.1,144,XXX.XXX.XXX.XXX,5488773,49504155,1,2308,https%3A%2F%2Feconomictimes.indiatimes.com%2Ftopic%2Fdaily-thanthi-newspaper,4,4693,6384,1.62E+12,2,1,"o1j,o1o,41j,nyw,o1n,lo4,o1t,pac,apc,nqy,5o2,o6b,n4c,30b,58k,8gw,o6p,2xp,o6v,761,on4,9nj,30r,446,5vy,5vz,mhw,pbq,h9r,lkd,pfz,n5n,59j,lke,5bz,n5u,p1x,k8f,gau,75y,kew,k8l,ove,kex,8k8,hhg,2vk,ozs,8ja,o24,n47,o25,32w,id3,ibv",16,196058,129639,10269,1807,202038,2,264494,266906,144,10,20945,1.62E+12,1.62E+12,199452,1,348011,348022,,,,,,128527,,"333,493,333,494,128,000",,,,,,,,FALSE
75694,7f1ceab3-8788-498b-8d45-51c4d33ff096-10u2c,1.62E+12,a0a38891-7edc-448d-beff-8410a0ccd36b-h0hg,341149,38,"2vv,nqv,8k8,2vk,8gw,3si,joa,2vb,o3b",2.82490412,144,XXX.XXX.XXX.XXX,5488773,49504155,181580069,2658,https%3A%2F%2Ftimesofindia.indiatimes.com%2Fcity%2Fmumbai%2Fmumbai-news-live-covid-cases-vaccination-thane-maharashtra-lockdown-sachin-vaze%2Fliveblog%2F81580069.cms,3,5134,6384,1.62E+12,2,1,"nyw,n7x,n7z,mwz,apc,n8a,358,359,58k,484,on4,lh1,pns,lh3,pnu,lh2,pnw,lh4,pnv,lh7,lh6,pnx,8r7,lh8,mhw,47b,n9l,n9k,59j,35i,qqo,mk5,47z,kew,2vb,key,2vk,qrg,qrj,pa9,2vs,2vu,p00,2vv,qrv,2vy,qrx,id3,id5,ibv,ica,p12,icm,p16,p18,5o2,2xa,2xc,2xf,2xh,qte,pav,paw,p0i,k86,qtk,6pc,6pd,k87,p0j,k89,2xs,pba,nnq,nnr,nnt,6r3,nnv,2yc,pbq,pd3,pd2,pd5,p1b,p1a,lkd,lke,quo,qw3,ieq,p1u,p1x,p1w,gau,k8g,pe4,k8l,qvc,2zh,k8o,pcx,pcw,k8q,nr1,nr2,o21,o24,o23,o26,o25,o28,o29,5ps,7di,pdr,p3a,7dm,pdu,pdt,jyq,5b1,igd,7du,o1m,o1o,o1n,o1q,o1p,lo4,qy9,ii0,nqv,o1t,o1v,nqw,nqz,nqy,o1x,o1z,pg6,o2a,pg8,o2c,pg9,8gw,5au,pfe,qxu,pff,761,ov9,o3b,o3d,oum,oul,kmk,kmj,5bz,kmn,75y,ovd,7gn,ove,ovh,8iq,8k7,ovk,8k8,hhg,hhh,ovr,ovt,qzv,n2u,n47,n2w,n49,n3b,o5g,n3i,n3p,oy7,41j,oy6,oy9,8ka,n3s,n3v,owx,n59,o6b,o6d,oxf,oxe,o6f,n4f,o6j,o6l,30b,o6n,oxr,o6p,o6o,o6r,o6t,o6v,n4t,oxz,p8x,n4y,p8z,n4x,9nj,446,5vy,5vz,30x,n5d,joa,6hp,lbt,h9r,6hs,n5n,n72,oys,n71,3si,oyr,p9q,p9t,n78,n5u,oyx,n77,p9w,ozb,mx1,n80,32g,ozs,ozw,ozy,44t,n7a,n7e",16,196058,129639,437,1808,202038,2,264494,161223,144,10,4265,1.62E+12,1.62E+12,199452,1,348011,348020,,,,,,"333,736,333,507,333,000",348006,"333,736,333,734,128,000",333736,,,,,,,FALSE
75694,0bcd8e53-ec84-4993-8e4f-15f3d0aa0bef-10oic,1.62E+12,a0aa3edc-c2ee-4104-bbd2-ba0ff478fb8e-10oqo,129239,38,"o5f,8kv,2vk,8gw,2vl",2.79,144,XXX.XXX.XXX.XXX,5488773,49504155,1,15240,https%3A%2F%2Fwww.cricbuzz.com%2Flive-cricket-scores%2F35538%2Fsemi-final-2-road-safety-world-series-t20-2020-21,178,663,6384,1.62E+12,2,1,"o5g,o5f,jyq,7dx,oy7,o1n,41j,592,oy9,lo4,owx,o1v,apc,o1x,5o2,o6b,6ot,o6d,2xc,o6f,2xh,8kv,o6l,30b,58k,8gw,oxr,p0i,idf,k87,o6v,761,ov9,on4,9nj,q03,5vz,pbq,6hp,lbt,h9r,6hs,59j,n5n,35j,oys,oyr,n5u,p1u,p1x,p1w,gau,75y,ovd,k8l,ove,2ve,k8p,ovi,8k7,8k9,hhg,2vk,2vl,l85,hhh,ozs,ovr,ovt,ozw,nr2,ozy,40n,o28,2vy,ibs",16,196063,129639,438,1818,202038,2,264496,280429,144,10,30314,1.62E+12,1.62E+12,199414,1,348011,348025,,,,,,,348009,,,,,,,,,FALSE
